Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
FIN,Finland,3109,Entrepreneurial Intention,% of 18-64 population,,5,5.52,3.72,4.32,5.11,4.61,5.24,4.21,5.89,7.13,7.73,8.34,7.94,10.86,10.43,,,
FIN,Finland,3110,Know Startup Entrepreneur Rate,% of 18-64 population,52.58,48.04,50.12,36.33,47.83,46.72,54.83,50.43,50.43,43.67,45.95,41.77,45.49,43.08,45.18,,,,
FIN,Finland,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,31.61,38.43,37.48,37.35,37.48,46.48,44.92,46.07,45.53,45.11,44.3,41.24,33.17,40.3,,,
FIN,Finland,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,84.61,86.87,86.01,88.38,84.83,89.55,88.32,86.53,83,83.38,85.46,84.4,84.89,83,,,
FIN,Finland,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,60.38,72.7,68.84,71.45,68.28,71.33,67.71,71.38,67.37,68.37,68.53,66.93,68.15,,,,
FIN,Finland,3114,Nascent Entrepreneurship Rate,% of 18-64 population,1.97,2.68,3.04,2.62,3.1,2.94,4.35,4.12,2.92,2.39,2.97,3.45,2.75,3.45,4.04,,,,
FIN,Finland,3115,New Business Ownership Rate,% of 18-64 population,2.56,2.06,0.33,1.78,1.88,2.41,2.71,3.34,2.3,3.37,3.32,2.68,2.69,2.29,2.75,,,,
FIN,Finland,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,8.16,4.56,3.14,4.35,4.92,4.99,6.91,7.34,5.17,5.72,6.25,5.98,5.29,5.63,6.59,6.71,,,
FIN,Finland,3117,Established Business Ownership Rate,% of 18-64 population,7.46,8.53,0.5,7.48,8.59,8.23,7.58,9.17,8.51,9.44,8.81,8.04,6.65,6.6,10.21,7.3,,,
FIN,Finland,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,5.11,7.21,9,7.48,12.43,14.15,13.24,12.81,19.25,18.07,18.26,17.1,17.93,15.62,15.02,,,,
FIN,Finland,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,62.99,61.75,64.8,62.96,61.95,54.33,59.4,59.88,65.99,63.12,63.02,,,,
FIN,Finland,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,11.05,5.57,4.95,5.65,5.43,5.92,8.96,10.11,6.17,7.5,8.14,7.83,6.54,6.63,8.92,,,,
FIN,Finland,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,6.02,3.53,1.31,3.02,4.41,4.04,4.81,4.52,4.15,3.89,4.32,4.09,4.01,4.63,4.2,,,,
FIN,Finland,3122,Informal Investors Rate,% of 18-64 population,3.83,2.99,4.21,2.07,3.46,2.72,3.31,2.8,2.2,3.4,4.38,3.11,2.95,3.08,3.81,,,,
FIN,Finland,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,25.71,27.74,44.03,11.83,16.56,18.11,18.96,21.16,20.22,13.93,17.65,19.87,20.79,15.7,18.18,,,,
FIN,Finland,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,41.67,40.43,40.98,43.93,51.76,48.36,43.9,44.31,34.49,44.4,43.97,46.18,42.97,42.34,29.4,,,
FIN,Finland,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,21.56,26.96,7.37,10.93,13.37,11.61,7.79,14.22,12.39,20.66,10.99,12.89,7.26,,,,
FRA,France,3106,Perceived Capabilities,% of 18-64 population,20.01,26.27,24.91,33.08,35.98,33.32,33.47,24.66,27.11,37.27,38.43,35.66,33.15,35.44,,36.32,36.31,37.46,
FRA,France,3107,Perceived Opportunities,% of 18-64 population,6.89,10.26,9.33,21.13,21.65,20.79,23.26,21.59,24.12,33.87,34.92,37.52,22.87,28.26,,28.58,34.13,34.95,
FRA,France,3108,Fear of Failure Rate,% of 18-64 population,28.71,21.61,34.09,42.32,42.37,42.79,40.55,52.02,46.61,40.48,37.13,42.84,41.13,41.18,,40.26,39.07,37.08,
FRA,France,3109,Entrepreneurial Intention,% of 18-64 population,,3.02,5.82,11.56,11.41,13.32,15.25,12.7,15.89,14.18,17.7,17.29,12.59,14.2,,15.69,17.62,18.6,
FRA,France,3110,Know Startup Entrepreneur Rate,% of 18-64 population,22.2,29.13,26.34,40.97,45.25,46.62,48.65,32.94,36.42,47.83,43.39,33.83,33.21,35.93,,,,,
FRA,France,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,45.68,59.94,60.6,64.41,64.75,63.08,65.14,65.19,65.76,64.54,55.3,59.05,,57.1,59.06,58.21,
FRA,France,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,47.07,70.02,64.35,67.78,69.74,69.62,69.51,67.87,67.95,76.82,70.03,70.43,,69,74.21,71.52,
FRA,France,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,39.04,36.42,36.78,37.51,42.97,48.36,49.57,44.71,46.92,41.08,41.38,38.98,,,,,
FRA,France,3114,Nascent Entrepreneurship Rate,% of 18-64 population,1.86,2.32,0.89,4.85,4.67,3.76,2.31,3.78,3.12,3.82,4.06,3.74,2.73,3.69,,,,,
FRA,France,3115,New Business Ownership Rate,% of 18-64 population,0.79,0.86,0.74,1.64,0.68,0.7,0.86,1.9,1.43,2.11,1.67,1.54,1.84,1.71,,,,,
FRA,France,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,5.72,3.13,1.63,6.03,5.35,4.39,3.17,5.64,4.35,5.83,5.73,5.17,4.57,5.34,,5.32,3.92,6.13,
FRA,France,3117,Established Business Ownership Rate,% of 18-64 population,1.62,1.27,1.64,1.45,2.27,1.33,1.74,2.8,3.21,2.44,2.38,3.23,4.09,2.94,,4.3,3.58,2.52,
FRA,France,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,17.02,3,22.05,22.6,39.34,38.67,24.25,10.19,13.57,25.23,14.83,18.14,15.66,16.06,,,,,
FRA,France,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,39.51,45.68,51.29,62.33,67.25,55.99,70.69,58.94,60.87,69.15,,,,,
FRA,France,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,8.01,4.17,1.67,8.25,7.4,6.26,4.14,8.03,6.71,7.02,8.62,6.36,6.11,6.68,,,,,
FRA,France,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,3.48,2.09,1.59,3.82,3.33,2.53,2.21,3.26,1.99,4.77,2.95,4.02,3.07,4.03,,,,,
FRA,France,3122,Informal Investors Rate,% of 18-64 population,1.79,1.23,0.69,4.93,3.62,4.69,5.59,3.82,3.82,3.19,4.63,2.99,3.29,3.36,,,,,
FRA,France,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,14.3,29.35,25.92,13.15,16.78,15.96,16.32,22.71,34.08,20.46,32.05,25.54,21.26,30.81,,,,,
FRA,France,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,49.62,44.04,55.94,49.44,45.81,46.02,47.71,57.38,49.63,53.44,69.4,36.91,51.47,,33.9,48.63,28.07,
FRA,France,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,26.54,26.94,31.45,21.22,24,19.42,23.12,13.44,15.67,30.12,18.6,21.96,,,,,
GBR,United Kingdom,3106,Perceived Capabilities,% of 18-64 population,45.96,45.5,48.39,51.7,50.97,49.62,48.71,49.91,47.02,51.82,42.47,47.13,43.85,46.44,43.57,47.96,48.21,46.63,55.18
GBR,United Kingdom,3107,Perceived Opportunities,% of 18-64 population,23,27.19,35.24,36.2,38.75,36.76,39,30.18,24.04,29.24,33.3,32.82,35.54,40.99,41.55,42.3,42.98,44.02,43.84
GBR,United Kingdom,3108,Fear of Failure Rate,% of 18-64 population,33.24,32.64,30.75,32.61,33.42,33.19,34.16,33.7,31.65,30.34,36.05,36.01,36.4,36.84,34.93,35.23,35.85,37.66,44.49
GBR,United Kingdom,3109,Entrepreneurial Intention,% of 18-64 population,,4.23,5.42,7.38,6.66,5.56,5.57,5.27,4.32,5.1,8.85,9.52,7.19,6.88,8.16,9.14,7.27,7.18,7.62
GBR,United Kingdom,3110,Know Startup Entrepreneur Rate,% of 18-64 population,30.14,23.16,24.59,27.7,29.21,27.15,25.65,25.95,23.56,34.24,31.97,30.07,29.25,30.95,29.74,,,,
GBR,United Kingdom,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,51.05,54.48,54.41,53.93,54.82,52.2,47.52,50.98,51.94,49.79,54.06,60.3,57.85,58.8,55.59,56.09,56.38
GBR,United Kingdom,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,71.31,71.28,73.42,72.61,73.57,73.77,73.47,76.71,81,76.69,79.33,74.99,79.24,77.2,75.6,76.42,76.67
GBR,United Kingdom,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,55.23,55.29,55.03,54.62,56.78,54.26,44.46,52.19,47.3,46.98,49.64,58.36,61.09,,,,
GBR,United Kingdom,3114,Nascent Entrepreneurship Rate,% of 18-64 population,3.32,2.47,3.41,3.37,3.42,3.19,2.92,3.13,2.68,3.23,4.72,5.3,3.63,6.28,4.03,,,,
GBR,United Kingdom,3115,New Business Ownership Rate,% of 18-64 population,2.63,3.06,3.19,3.09,2.92,2.78,2.7,2.89,3.2,3.28,2.57,3.75,3.65,4.48,2.92,,,,
GBR,United Kingdom,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,6.49,5.36,6.35,6.25,6.19,5.76,5.53,5.91,5.74,6.42,7.29,8.98,7.14,10.66,6.93,8.8,8.4,8.24,9.34
GBR,United Kingdom,3117,Established Business Ownership Rate,% of 18-64 population,3.35,5.48,5.78,5.11,5.09,5.41,5.1,6.05,6.07,6.37,7.16,6.16,6.55,6.5,5.26,6.1,6.67,6.38,8.18
GBR,United Kingdom,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,14.46,13.01,14.59,10.14,11.26,15.36,11.23,14,16.99,10.6,17.2,18.3,16.13,12.9,23.92,,,,
GBR,United Kingdom,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,52.27,61,52.4,48.54,43.25,43.1,46.29,42.61,45.18,52.71,51.19,,,,
GBR,United Kingdom,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,9.31,7.48,8.85,8.54,8.61,7.87,7.41,8.07,7.77,8.44,9.32,11.63,8.75,13.82,9.09,,,,
GBR,United Kingdom,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,3.63,3.17,3.8,3.91,3.74,3.6,3.6,3.69,3.66,4.43,5.24,6.3,5.54,7.53,4.8,,,,
GBR,United Kingdom,3122,Informal Investors Rate,% of 18-64 population,2.58,1.69,1.63,1.37,1.65,1.58,1.38,1.66,1.13,3.22,2.47,3.08,2.09,2.11,2.21,,,,
GBR,United Kingdom,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,21.33,31.97,29.93,32.31,33.53,29.21,26.6,26.24,24.28,21.4,27.35,30.64,23.61,24.02,21.83,,,,
GBR,United Kingdom,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,36.24,39.72,41.88,41.76,37.97,35.19,42.21,36.37,29.93,51.8,37.78,43.45,31.34,54.26,33,27.06,21.63,
GBR,United Kingdom,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,15.33,22.99,18.07,18.66,14.82,15.21,20.24,22.7,26.01,13.06,16.77,14.89,18.15,,,,
GEO,Georgia,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,,,,,,37.54,,41.63,,,
GEO,Georgia,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,,,,,,36.58,,29.51,,,
GEO,Georgia,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,,,,,,34.78,,26.54,,,
GEO,Georgia,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,,,,,,15.58,,12.78,,,
GEO,Georgia,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,,,,,,20.98,,,,,
GEO,Georgia,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,,,,,,65.99,,71.4,,,
GEO,Georgia,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,,,,,,75.92,,79.7,,,
GEO,Georgia,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,,,,,,58.45,,,,,
GEO,Georgia,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,,,,,,4.1,,,,,
GEO,Georgia,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,,,,,,3.23,,,,,
GEO,Georgia,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,,,,,,7.22,,8.58,,,
GEO,Georgia,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,,,,,,7.28,,8.6,,,
GEO,Georgia,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,,,,,48.59,,,,,
GEO,Georgia,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,,,,,30.95,,,,,
GEO,Georgia,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,,,,,,8.05,,,,,
GEO,Georgia,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,,,,,,6.47,,,,,
GEO,Georgia,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,,,,,,2.75,,,,,
GEO,Georgia,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,,,,,,21.64,,,,,
GEO,Georgia,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,,,,,28.95,,20.1,,,
GEO,Georgia,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,,,,,21.29,,,,,
GHA,Ghana,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,,74.65,,86.26,85.77,,,,,,
GHA,Ghana,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,,75.72,,79.29,69.27,,,,,,
GHA,Ghana,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,,10.43,,18.23,24.64,,,,,,
GHA,Ghana,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,,68.83,,60.36,45.6,,,,,,
GHA,Ghana,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,,52.95,,55.71,59.33,,,,,,
GHA,Ghana,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,,91.05,,84.02,81.64,,,,,,
GHA,Ghana,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,,90.73,,91.31,94.08,,,,,,
GHA,Ghana,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,,78.59,,82.09,82.43,,,,,,
GHA,Ghana,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,,10.93,,15.42,8.45,,,,,,
GHA,Ghana,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,,24.4,,22.78,17.74,,,,,,
GHA,Ghana,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,,33.95,,36.52,25.82,,,,,,
GHA,Ghana,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,,35.51,,37.74,25.93,,,,,,
GHA,Ghana,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,36.86,,27.56,33.31,,,,,,
GHA,Ghana,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,,34.67,,50.97,44.07,,,,,,
GHA,Ghana,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,,30.78,,34.99,23.45,,,,,,
GHA,Ghana,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,,37.07,,37.97,27.9,,,,,,
GHA,Ghana,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,,20.56,,16.95,15.42,,,,,,
GHA,Ghana,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,,16.48,,18.15,10.84,,,,,,
GHA,Ghana,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,22.74,,14.23,21.81,,,,,,
GHA,Ghana,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,,1.56,,5.37,6.84,,,,,,
GRC,Greece,3106,Perceived Capabilities,% of 18-64 population,,,52.18,54.45,44.61,46.4,47.93,55.3,58.06,52.18,49.69,50,45.99,45.54,46.78,41.71,43.4,46.39,51.64
GRC,Greece,3107,Perceived Opportunities,% of 18-64 population,,,23.7,29.15,16.47,22.2,28.54,28.11,26.48,15.91,10.87,12.95,13.54,19.91,14.19,12.95,13.74,19.22,49.86
GRC,Greece,3108,Fear of Failure Rate,% of 18-64 population,,,49.06,48.27,50.32,48.42,53.86,45.5,44.58,50.86,37.76,61.29,49.33,61.58,46.86,52.74,55.45,57.76,40.62
GRC,Greece,3109,Entrepreneurial Intention,% of 18-64 population,,,11.39,11.44,14.7,12.55,11.81,12.63,14.6,12.84,10.5,9.51,8.77,9.53,8.29,8.11,7.12,7.47,12.43
GRC,Greece,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,34.51,43.55,26.97,32.09,28.93,39.15,44,39.96,30.87,27.77,24.95,25.89,27.52,,,,
GRC,Greece,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,75.65,66.45,64.11,64.24,66.11,75.54,65.63,65.59,61,64.36,60.06,58.42,60.93,63.6,63.36,64.89,49.56
GRC,Greece,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,74.69,72.97,65.75,65.69,65.89,76.56,68.22,70.24,69.08,68.3,65.07,66.42,67.79,65.9,66.49,67.8,49.33
GRC,Greece,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,41.25,42.16,37.79,40.35,43.4,54.86,31.52,34.51,32.49,33.05,32.42,45.8,38.01,,,,
GRC,Greece,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,2.92,3.66,5.18,5.67,4.58,5.26,4.48,2.14,4.41,3.82,3.25,4.58,3.94,,,,
GRC,Greece,3115,New Business Ownership Rate,% of 18-64 population,,,3.85,2.16,1.6,2.26,1.13,4.61,4.69,3.38,3.67,2.84,2.26,3.37,2.8,,,,
GRC,Greece,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,6.77,5.77,6.5,7.9,5.71,9.86,8.79,5.51,7.95,6.51,5.51,7.85,6.75,5.7,4.82,6.35,8.22
GRC,Greece,3117,Established Business Ownership Rate,% of 18-64 population,,,19.61,6.54,10.49,8.24,13.31,12.63,15.12,14.84,15.79,12.27,12.6,12.84,13.09,14.1,12.42,10.81,14.33
GRC,Greece,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,37.86,28.55,14.19,20.66,9.63,30.87,26.24,27.76,25.39,29.94,23.46,34.77,22.3,,,,
GRC,Greece,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,62.14,48.3,56.53,39.26,47.22,38.63,36.83,32.11,35.83,30.53,34.43,,,,
GRC,Greece,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,9.55,8.65,9.68,11.12,7.96,12.07,11.56,6.85,10.07,8.63,7.82,9.89,7.54,,,,
GRC,Greece,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,3.98,2.9,3.37,4.69,3.46,7.67,5.99,4.05,5.84,4.37,3.2,5.81,5.96,,,,
GRC,Greece,3122,Informal Investors Rate,% of 18-64 population,,,2.25,2.65,2.63,3.07,2.61,1.81,2.32,5.44,3.69,3.02,2.47,3.47,3.51,,,,
GRC,Greece,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,19.05,6.12,21.6,12.73,15.25,11.15,4.88,13.49,15.21,14.01,8.1,12.02,10.04,,,,
GRC,Greece,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,32.61,46.38,31.11,33.68,36.2,50.76,52.63,45.06,42.71,39.72,47.89,37.13,39.36,24.8,26.42,28.44,
GRC,Greece,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,15.51,18.04,23.48,18.35,8.14,10.37,14.84,10.06,16.05,20.63,13.09,17.71,22.61,,,,
GTM,Guatemala,3106,Perceived Capabilities,% of 18-64 population,,,,,,,,,61.32,71,71.01,,66.45,64.17,59.98,61.56,64.49,65.16,77.42
GTM,Guatemala,3107,Perceived Opportunities,% of 18-64 population,,,,,,,,,54.9,62.93,55.09,,58.78,45.38,47.89,48.23,53.31,54.63,67.25
GTM,Guatemala,3108,Fear of Failure Rate,% of 18-64 population,,,,,,,,,32.63,23.22,24.55,,33.32,33.03,31.02,34.11,32.42,30.33,39.64
GTM,Guatemala,3109,Entrepreneurial Intention,% of 18-64 population,,,,,,,,,10.34,30.68,26.4,,38.95,35.79,36.85,36.96,46.54,49.69,52.21
GTM,Guatemala,3110,Know Startup Entrepreneur Rate,% of 18-64 population,,,,,,,,,50.55,50.32,50.8,,32.45,26.75,31.02,,,,
GTM,Guatemala,3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,,,,,,,76.97,73.76,85.5,,86.77,95.33,95.62,95.2,91.91,94.44,94.5
GTM,Guatemala,3112,High Status Successful Entrepreneurship,% of 18-64 population,,,,,,,,,66.9,59.66,67.79,,71.47,76.92,79.79,78.3,73.42,71.72,80.8
GTM,Guatemala,3113,Media Attention for Entrepreneurship,% of 18-64 population,,,,,,,,,65.78,44.11,62.05,,55.08,60.61,60.62,,,,
GTM,Guatemala,3114,Nascent Entrepreneurship Rate,% of 18-64 population,,,,,,,,,12.1,8.31,11.76,,7.62,11.98,10.84,,,,
GTM,Guatemala,3115,New Business Ownership Rate,% of 18-64 population,,,,,,,,,8.54,8.39,9.13,,4.85,9.19,7.56,,,,
GTM,Guatemala,3116,Total early-stage Entrepreneurial Activity (TEA),% of 18-64 population,,,,,,,,,19.2,16.3,19.31,,12.28,20.39,17.71,20.07,24.75,27.52,25.05
GTM,Guatemala,3117,Established Business Ownership Rate,% of 18-64 population,,,,,,,,,4.23,6.65,2.54,,5.07,7.36,8.08,9.1,12.29,11.15,14.8
GTM,Guatemala,3118,Necessity-Driven Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,25.02,15.01,33.49,,31.43,40.62,45.78,,,,
GTM,Guatemala,3119,Improvement-Driven Opportunity Entrepreneurial Activity: Relative Prevalence,% of those involved in TEA,,,,,,,,,31.73,27.47,33.47,,44.19,38.93,40.79,,,,
GTM,Guatemala,3120,Total early-stage Entrepreneurial Activity for Male Working Age Population,% of male 18-64 population ,,,,,,,,,20.6,18.09,19.43,,14.36,24.43,21.9,,,,
GTM,Guatemala,3121,Total early-stage Entrepreneurial Activity for Female Working Age Population,% of female 18-64 population,,,,,,,,,17.96,14.7,19.2,,10.52,16.85,13.9,,,,
GTM,Guatemala,3122,Informal Investors Rate,% of 18-64 population,,,,,,,,,7.14,4.3,3.29,,2.19,4.41,4.81,,,,
GTM,Guatemala,3123,Growth Expectation early-stage Entrepreneurial Activity: Relative Prevalence,% of TEA,,,,,,,,,5.39,8.64,14.25,,4.22,7.74,14.99,,,,
GTM,Guatemala,3124,New Product early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,43.15,33.53,50.75,,62.89,66.84,68.93,39.1,29.51,39.16,
GTM,Guatemala,3125,International Orientation early-stage Entrepreneurial Activity,% of TEA,,,,,,,,,1.62,1.96,0.22,,7.97,2.5,0.26,,,,
HKG,"Hong Kong SAR, China",3106,Perceived Capabilities,% of 18-64 population,,23.09,22.3,23.62,,,32.2,,18.87,,,,,,,32.38,,,
HKG,"Hong Kong SAR, China",3107,Perceived Opportunities,% of 18-64 population,,20.35,17.5,25.7,,,81.3,,14.4,,,,,,,56.76,,,
HKG,"Hong Kong SAR, China",3108,Fear of Failure Rate,% of 18-64 population,,39.66,43.76,39.78,,,35.92,,36.73,,,,,,,37.3,,,
HKG,"Hong Kong SAR, China",3109,Entrepreneurial Intention,% of 18-64 population,,6.37,5.96,6.51,,,9.53,,7.28,,,,,,,16.28,,,
HKG,"Hong Kong SAR, China",3110,Know Startup Entrepreneur Rate,% of 18-64 population,,25.34,27.81,28.09,,,37.47,,28.47,,,,,,,,,,
HKG,"Hong Kong SAR, China",3111,Entrepreneurship as Desirable Career Choice,% of 18-64 population,,,57.94,54.26,,,65.7,,44.83,,,,,,,55.4,,,
HKG,"Hong Kong SAR, China",3112,High Status Successful Entrepreneurship,% of 18-64 population,,,67.01,68.14,,,68.13,,55.18,,,,,,,63.4,,,
HKG,"Hong Kong SAR, China",3113,Media Attention for Entrepreneurship,% of 18-64 population,,,71.54,69.67,,,72.55,,66.15,,,,,,,,,,
HKG,"Hong Kong SAR, China",3114,Nascent Entrepreneurship Rate,% of 18-64 population,,2.04,1.71,1.51,,,5.71,,1.63,,,,,,,,,,
